datetimeUtc,co,no,no2,nox,o3,pm10,target_pm25,so2
2023-04-01 09:00:00+00:00,0.2,0.0038,0.0251,0.0289,0.013,19.0,2.6,0.0003
2023-04-01 10:00:00+00:00,0.2,0.0026,0.0247,0.0274,0.012,-3.0,2.2,0.0004
2023-04-01 11:00:00+00:00,0.1,0.0016,0.016,0.0176,0.024,8.0,2.0,0.0004
2023-04-01 12:00:00+00:00,0.1,,,,0.028,0.0,2.0,0.0004
2023-04-01 13:00:00+00:00,0.1,0.0011,0.0088,0.0098,0.033,8.0,2.1,0.0004
2023-04-01 14:00:00+00:00,0.2,0.0028,0.0173,0.0201,0.023,2.0,2.3,0.0004
2023-04-01 15:00:00+00:00,0.2,0.0046,0.0144,0.0189,0.028,12.0,3.0,0.0005
2023-04-01 16:00:00+00:00,0.1,0.0036,0.0074,0.0108,0.036,9.0,3.4,0.0004
2023-04-01 17:00:00+00:00,0.1,0.0027,0.0048,0.0074,0.041,11.0,4.2,0.0004
2023-04-01 18:00:00+00:00,0.1,0.0018,0.0033,0.0049,0.045,12.0,4.2,0.0004
2023-04-01 19:00:00+00:00,0.1,0.0013,0.002,0.0031,0.047,8.0,4.1,0.0004
2023-04-01 20:00:00+00:00,0.1,0.0012,0.002,0.0031,0.05,7.0,4.1,0.0004
2023-04-01 21:00:00+00:00,0.0,0.0012,0.0018,0.0028,0.051,3.0,3.6,0.0004
2023-04-01 22:00:00+00:00,0.0,0.001,0.0017,0.0026,0.051,15.0,3.6,0.0004
2023-04-01 23:00:00+00:00,0.0,0.001,0.002,0.0029,0.05,14.0,3.6,0.0004
2023-04-02 00:00:00+00:00,0.1,0.0011,0.003,0.0039,0.049,21.0,3.9,0.0004
2023-04-02 01:00:00+00:00,0.1,0.0009,0.0042,0.005,0.046,18.0,3.1,0.0004
2023-04-02 02:00:00+00:00,0.1,0.0009,0.009,0.0098,0.04,24.0,4.4,0.0005
2023-04-02 03:00:00+00:00,0.1,0.0007,0.006,0.0066,0.041,19.0,4.6,0.0005
2023-04-02 04:00:00+00:00,0.2,0.0015,0.0146,0.016,0.031,36.0,5.1,0.0007
2023-04-02 05:00:00+00:00,0.2,0.0016,0.0164,0.0179,0.027,27.0,5.4,0.0006
2023-04-02 06:00:00+00:00,0.2,0.0019,0.0174,0.0193,0.024,23.0,5.6,0.0005
2023-04-02 07:00:00+00:00,0.1,0.0012,0.016,0.0171,0.028,18.0,5.4,0.0007
2023-04-02 08:00:00+00:00,0.0,0.0008,0.004,0.0047,0.042,18.0,3.2,0.0005
2023-04-02 09:00:00+00:00,0.1,0.0007,0.0035,0.0041,0.039,6.0,2.6,0.0004
2023-04-02 10:00:00+00:00,0.1,0.0007,0.006,0.0066,0.033,10.0,2.8,0.0004
2023-04-02 11:00:00+00:00,0.1,0.0008,0.0074,0.008,0.029,11.0,3.0,0.0005
2023-04-02 12:00:00+00:00,0.1,,,,0.033,3.0,2.9,0.0005
2023-04-02 13:00:00+00:00,0.1,0.0009,0.0068,0.0076,0.032,7.0,2.8,0.0004
2023-04-02 14:00:00+00:00,0.1,0.0013,0.0137,0.015,0.024,11.0,3.1,0.0005
2023-04-02 15:00:00+00:00,0.1,0.0014,0.0083,0.0096,0.03,6.0,3.1,0.0005
2023-04-02 16:00:00+00:00,0.1,0.0031,0.0117,0.0147,0.027,16.0,3.0,0.0005
2023-04-02 17:00:00+00:00,0.1,0.0038,0.011,0.0147,0.029,10.0,3.3,0.0006
2023-04-02 18:00:00+00:00,0.1,0.0031,0.0088,0.0118,0.032,9.0,4.1,0.0007
2023-04-02 19:00:00+00:00,0.1,0.0024,0.0059,0.0081,0.038,11.0,3.6,0.0009
2023-04-02 20:00:00+00:00,0.1,0.0024,0.0061,0.0083,0.038,11.0,3.6,0.001
2023-04-02 21:00:00+00:00,0.0,0.0015,0.0039,0.0053,0.04,12.0,3.3,0.0008
2023-04-02 22:00:00+00:00,0.0,0.0016,0.0039,0.0053,0.041,1.0,2.9,0.0007
2023-04-02 23:00:00+00:00,0.0,0.0017,0.0037,0.0053,0.042,12.0,2.9,0.0009
2023-04-03 00:00:00+00:00,0.1,0.0016,0.0053,0.0067,0.041,9.0,3.1,0.001
2023-04-03 01:00:00+00:00,0.1,0.001,0.0042,0.005,0.04,7.0,2.7,0.0006
2023-04-03 02:00:00+00:00,0.1,0.0008,0.0042,0.0049,0.037,9.0,2.6,0.0005
2023-04-03 03:00:00+00:00,0.1,0.0008,0.0059,0.0065,0.035,4.0,2.4,0.0006
2023-04-03 04:00:00+00:00,0.1,0.0007,0.0061,0.0067,0.035,5.0,2.3,0.0005
2023-04-03 05:00:00+00:00,0.0,0.0006,0.0034,0.0039,0.037,7.0,2.2,0.0005
2023-04-03 06:00:00+00:00,0.0,0.0008,0.005,0.0057,0.035,7.0,2.1,0.0005
2023-04-03 07:00:00+00:00,0.0,0.0007,0.005,0.0056,0.034,0.0,2.5,0.0005
2023-04-03 08:00:00+00:00,0.1,0.0007,0.0068,0.0074,0.032,-1.0,3.2,0.0006
2023-04-03 09:00:00+00:00,0.1,0.0009,0.0081,0.0088,0.033,6.0,2.6,0.0005
2023-04-03 10:00:00+00:00,0.1,0.0007,0.0088,0.0093,0.032,0.0,2.0,0.0005
2023-04-03 11:00:00+00:00,0.0,0.0006,0.0052,0.0057,0.039,-2.0,,0.0004
2023-04-03 12:00:00+00:00,0.1,0.0008,0.0077,0.0083,0.038,2.0,,0.0004
2023-04-03 13:00:00+00:00,,0.0015,0.0135,0.0149,0.032,3.0,,0.0004
2023-04-03 14:00:00+00:00,0.2,0.0032,0.0305,0.0338,0.016,13.0,,0.0005
2023-04-03 15:00:00+00:00,0.3,0.0074,0.0335,0.0409,0.014,5.0,,0.0006
2023-04-03 16:00:00+00:00,0.2,0.0034,0.0093,0.0126,0.038,,,0.0005
2023-04-03 17:00:00+00:00,0.1,0.0045,0.0084,0.0128,0.039,8.0,,0.0005
2023-04-03 18:00:00+00:00,,0.0096,0.0212,0.0308,0.027,10.0,,0.0007
2023-04-03 19:00:00+00:00,,0.0037,0.0083,0.0119,0.038,5.0,,0.0006
2023-04-03 20:00:00+00:00,,0.0027,0.0055,0.008,,7.0,,0.0006
2023-04-03 21:00:00+00:00,,0.0021,0.0047,0.0066,,3.0,,0.0005
2023-04-03 22:00:00+00:00,,0.0017,0.0045,0.006,,5.0,,0.0005
2023-04-03 23:00:00+00:00,,0.0015,0.004,0.0053,,2.0,,0.0005
2023-04-04 00:00:00+00:00,,0.0013,0.0042,0.0054,,-1.0,,0.0005
2023-04-04 01:00:00+00:00,,0.0011,0.0036,0.0045,,9.0,,
2023-04-04 02:00:00+00:00,,0.001,,0.0045,,-1.0,,
2023-04-04 03:00:00+00:00,,0.0009,,0.0038,,5.0,,
2023-04-04 04:00:00+00:00,,0.0009,,0.0039,,1.0,,
2023-04-04 05:00:00+00:00,,0.0009,,0.0047,,4.0,,
2023-04-04 06:00:00+00:00,,0.0009,,0.0043,,12.0,,
2023-04-04 07:00:00+00:00,,0.0009,,0.0054,,-4.0,,
2023-04-04 08:00:00+00:00,,0.001,,0.0071,,0.0,,
2023-04-04 09:00:00+00:00,,0.0011,,0.0075,,4.0,,
2023-04-04 10:00:00+00:00,,0.0011,,0.0059,,1.0,,
2023-04-04 11:00:00+00:00,,0.001,,0.0046,,-1.0,,
2023-04-04 12:00:00+00:00,,0.001,,0.0079,,9.0,,
2023-04-04 13:00:00+00:00,,0.001,,0.0112,,0.0,,
2023-04-04 14:00:00+00:00,,0.0016,,0.0116,,4.0,,
2023-04-04 15:00:00+00:00,,0.0019,,0.0092,,9.0,,
2023-04-04 16:00:00+00:00,,0.0031,,0.0126,,,,
2023-04-04 17:00:00+00:00,,0.0031,,0.0092,,13.0,,
2023-04-04 18:00:00+00:00,,0.0024,,0.0068,,4.0,,
2023-04-04 19:00:00+00:00,,0.0025,,0.0062,,1.0,,
2023-04-04 20:00:00+00:00,,0.003,,0.0073,,7.0,,
2023-04-04 21:00:00+00:00,,0.0029,,0.0064,,8.0,,
2023-04-04 22:00:00+00:00,,0.0021,,0.0059,,15.0,,
2023-04-04 23:00:00+00:00,,0.0025,,0.0067,,0.0,,
2023-04-05 00:00:00+00:00,,0.0035,,0.0098,,,,
2023-04-05 01:00:00+00:00,,0.0022,,0.0096,,11.0,,
2023-04-05 02:00:00+00:00,,0.001,,0.0068,,0.0,,
2023-04-05 03:00:00+00:00,,0.0009,,0.0117,,8.0,,
2023-04-05 04:00:00+00:00,,0.0009,,0.0115,,-4.0,,
2023-04-05 05:00:00+00:00,,0.001,,0.0106,,8.0,,
2023-04-05 06:00:00+00:00,,0.001,,0.0108,,1.0,,
2023-04-05 07:00:00+00:00,,0.0009,,0.0096,,11.0,,
2023-04-05 08:00:00+00:00,,0.001,,0.0101,,0.0,,
2023-04-05 09:00:00+00:00,,0.0008,,0.006,,3.0,,
2023-04-05 10:00:00+00:00,,0.001,,0.0088,,4.0,,
2023-04-05 11:00:00+00:00,,0.0011,,0.0097,,1.0,,
2023-04-05 12:00:00+00:00,,0.0017,,0.0119,,6.0,,
2023-04-05 13:00:00+00:00,,0.0024,,0.0257,,2.0,,
2023-04-05 14:00:00+00:00,,0.0051,,0.0333,,5.0,,
2023-04-05 15:00:00+00:00,,0.0073,,0.0266,,5.0,,
2023-04-05 16:00:00+00:00,,0.0039,,0.0115,,-2.0,,
2023-04-05 17:00:00+00:00,,0.0033,,0.0079,,11.0,,
2023-04-05 18:00:00+00:00,,0.0029,,0.0061,,-2.0,,
2023-04-05 19:00:00+00:00,,0.006,,0.0124,,7.0,,
2023-04-05 20:00:00+00:00,,0.0041,,0.0093,,5.0,,
2023-04-05 21:00:00+00:00,,0.0017,,0.0035,,12.0,,
2023-04-05 22:00:00+00:00,,0.0021,,0.0044,,-1.0,,
2023-04-05 23:00:00+00:00,,0.0019,,0.0043,,6.0,,
2023-04-06 00:00:00+00:00,,0.0019,,0.0044,,8.0,,
2023-04-06 01:00:00+00:00,,0.0016,,0.0046,,1.0,,
2023-04-06 02:00:00+00:00,,0.0011,,0.0054,,11.0,,
2023-04-06 03:00:00+00:00,,0.0025,,0.022,,21.0,,
2023-04-06 04:00:00+00:00,,0.0016,,0.018,,14.0,,
2023-04-06 05:00:00+00:00,,0.0018,,0.024,,14.0,,
2023-04-06 06:00:00+00:00,,0.0017,,0.0112,,11.0,,
2023-04-06 07:00:00+00:00,,0.0016,,0.0157,,4.0,,
2023-04-06 08:00:00+00:00,,0.0008,,0.0079,,-4.0,,
2023-04-06 09:00:00+00:00,,0.0009,,0.0084,,6.0,,
2023-04-06 10:00:00+00:00,,0.0009,,0.0071,,1.0,,
2023-04-06 11:00:00+00:00,,0.0017,,0.0219,,13.0,,
2023-04-06 12:00:00+00:00,,0.0022,,0.0174,,11.0,,
2023-04-06 13:00:00+00:00,,0.0028,,0.0231,,15.0,,
2023-04-06 14:00:00+00:00,,0.0045,,0.0166,,10.0,,
2023-04-06 15:00:00+00:00,,0.0088,,0.0235,,22.0,,
2023-04-06 16:00:00+00:00,,0.0043,,0.0106,,2.0,,
2023-04-06 17:00:00+00:00,,0.0034,,0.0075,,4.0,,
2023-04-06 18:00:00+00:00,,0.0041,,0.0092,,10.0,,
2023-04-06 19:00:00+00:00,,0.0034,,0.0077,,8.0,,
2023-04-06 20:00:00+00:00,,0.0034,,0.0078,,15.0,,
2023-04-06 21:00:00+00:00,,0.0031,,0.0074,,11.0,,
2023-04-06 22:00:00+00:00,,0.0028,,0.0075,,10.0,,
2023-04-06 23:00:00+00:00,,0.0025,,0.0076,,6.0,,
2023-04-07 00:00:00+00:00,,0.0019,,0.0068,,16.0,,
2023-04-07 01:00:00+00:00,,0.0016,,0.0074,,8.0,,
2023-04-07 02:00:00+00:00,,0.0013,,0.0099,,19.0,,
2023-04-07 03:00:00+00:00,,0.0012,,0.0089,,18.0,,
2023-04-07 04:00:00+00:00,,0.0008,,0.0055,,5.0,,
2023-04-07 05:00:00+00:00,,0.001,,0.0109,,12.0,,
2023-04-07 06:00:00+00:00,,0.0008,,0.0059,,5.0,,
2023-04-07 07:00:00+00:00,,0.0007,,0.0034,,4.0,,
2023-04-07 08:00:00+00:00,,0.0014,,0.0301,,13.0,,
2023-04-07 09:00:00+00:00,,0.0015,,0.0218,,16.0,,
2023-04-07 10:00:00+00:00,,0.0013,,0.0148,,1.0,,
2023-04-07 11:00:00+00:00,,0.001,,0.0104,,12.0,,
2023-04-07 12:00:00+00:00,,0.002,,0.0232,,15.0,,
2023-04-07 13:00:00+00:00,,0.0013,,0.0081,,13.0,,
2023-04-07 14:00:00+00:00,,0.0061,,0.0228,,19.0,,
2023-04-07 15:00:00+00:00,,0.019,,0.0472,,24.0,,
2023-04-07 16:00:00+00:00,,0.0033,,0.0101,,12.0,,
2023-04-07 17:00:00+00:00,,0.0043,,0.0123,,18.0,,
2023-04-07 18:00:00+00:00,,0.0037,,0.0096,,7.0,,
2023-04-07 19:00:00+00:00,,0.0034,,0.009,,19.0,,
2023-04-07 20:00:00+00:00,,0.0037,,0.0104,,11.0,,
2023-04-07 21:00:00+00:00,,0.004,,0.0118,,29.0,,
2023-04-07 22:00:00+00:00,,0.0033,,0.0119,,24.0,,
2023-04-07 23:00:00+00:00,,0.0023,,0.0095,,27.0,,
2023-04-08 00:00:00+00:00,,0.0038,,0.0164,,27.0,,
2023-04-08 01:00:00+00:00,,0.0027,,0.0153,,36.0,,
2023-04-08 02:00:00+00:00,,0.0013,,0.0151,,34.0,,
2023-04-08 03:00:00+00:00,,0.0009,,0.0183,,34.0,,
2023-04-08 04:00:00+00:00,,0.004,,0.0369,,59.0,,
2023-04-08 05:00:00+00:00,,0.0033,,0.036,,42.0,,
2023-04-08 06:00:00+00:00,,0.0014,,0.0166,,8.0,,
2023-04-08 07:00:00+00:00,,0.0014,,0.0183,,21.0,,
2023-04-08 08:00:00+00:00,,0.0021,,0.0352,,36.0,,
2023-04-08 09:00:00+00:00,,0.0009,,0.0138,,21.0,,
2023-04-08 10:00:00+00:00,,0.0011,,0.0136,,17.0,,
2023-04-08 11:00:00+00:00,,0.0014,,0.0215,,16.0,,
2023-04-08 12:00:00+00:00,,,,,,21.0,,
2023-04-08 13:00:00+00:00,,0.0102,,0.0449,,19.0,,
2023-04-08 14:00:00+00:00,,0.0147,,0.0497,,20.0,,
2023-04-08 15:00:00+00:00,,0.0074,,0.0313,,27.0,,
2023-04-08 16:00:00+00:00,,0.008,,0.0281,,24.0,,
2023-04-08 17:00:00+00:00,,0.0086,,0.0236,,22.0,,
2023-04-08 18:00:00+00:00,,0.0046,,0.0136,,17.0,,
2023-04-08 19:00:00+00:00,,0.004,,0.0126,,23.0,,
2023-04-08 20:00:00+00:00,,0.0036,,0.0121,,24.0,,
2023-04-08 21:00:00+00:00,,0.0016,,0.0062,,13.0,,
2023-04-08 22:00:00+00:00,,0.0012,,0.0049,,17.0,,
2023-04-08 23:00:00+00:00,,0.001,,0.0038,,12.0,,
2023-04-09 00:00:00+00:00,,0.0011,,0.0038,,13.0,,
2023-04-09 01:00:00+00:00,,0.0009,,0.0037,,10.0,,
2023-04-09 02:00:00+00:00,,0.0009,,0.0045,,20.0,,
2023-04-09 03:00:00+00:00,,0.001,,0.0068,,13.0,,
2023-04-09 04:00:00+00:00,,0.0008,,0.0058,,14.0,,
2023-04-09 05:00:00+00:00,,0.001,,0.0072,,18.0,,
2023-04-09 06:00:00+00:00,,0.0011,,0.0103,,21.0,,
2023-04-09 07:00:00+00:00,,0.0008,,0.01,,19.0,,
2023-04-09 08:00:00+00:00,,0.0012,,0.013,,9.0,,
2023-04-09 09:00:00+00:00,,0.0012,,0.0159,,23.0,,
2023-04-09 10:00:00+00:00,,0.0014,,0.0186,,16.0,,
2023-04-09 11:00:00+00:00,,0.0018,,0.023,,22.0,,
2023-04-09 12:00:00+00:00,,,,,,11.0,,
2023-04-09 13:00:00+00:00,,0.0039,,0.0304,,19.0,,
2023-04-09 14:00:00+00:00,,0.0094,,0.0376,,14.0,,
2023-04-09 15:00:00+00:00,,0.0083,,0.0267,,17.0,,
2023-04-09 16:00:00+00:00,,0.004,,0.0129,,12.0,,
2023-04-09 17:00:00+00:00,,0.0053,,0.0151,,15.0,,
2023-04-09 18:00:00+00:00,,0.0056,,0.0169,,29.0,,
2023-04-09 19:00:00+00:00,,0.0032,,0.0111,,14.0,,
2023-04-09 20:00:00+00:00,,0.0017,,0.0058,,15.0,,
2023-04-09 21:00:00+00:00,,0.0011,,0.0039,,5.0,,
2023-04-09 22:00:00+00:00,,0.0009,,0.0031,,14.0,,
2023-04-09 23:00:00+00:00,,0.0009,,0.0029,,9.0,,
2023-04-10 00:00:00+00:00,,0.001,,0.0033,,7.0,,
2023-04-10 01:00:00+00:00,,0.0009,,0.0035,,9.0,,
2023-04-10 02:00:00+00:00,,0.0007,,0.0039,,17.0,,
2023-04-10 03:00:00+00:00,,0.0008,,0.0052,,14.0,,
2023-04-10 04:00:00+00:00,,0.0009,,0.0051,,10.0,,
2023-04-10 05:00:00+00:00,,0.0008,,0.0051,,10.0,,
2023-04-10 06:00:00+00:00,,0.0008,,0.0036,,14.0,,
2023-04-10 07:00:00+00:00,,0.0006,,0.003,,3.0,,
2023-04-10 08:00:00+00:00,,0.0007,,0.0036,,10.0,,
2023-04-10 09:00:00+00:00,,0.0008,,0.0092,,21.0,,
2023-04-10 10:00:00+00:00,,0.0009,,0.0127,,9.0,,
2023-04-10 11:00:00+00:00,,0.001,,0.0146,,13.0,,
2023-04-10 12:00:00+00:00,,0.0018,,0.0199,,17.0,,
2023-04-10 13:00:00+00:00,,0.0042,,0.0292,,32.0,,
2023-04-10 14:00:00+00:00,,0.0123,,0.0441,,32.0,,
2023-04-10 15:00:00+00:00,,0.0146,,0.0397,,34.0,,
2023-04-10 16:00:00+00:00,,0.0117,,0.0311,,32.0,,
2023-04-10 17:00:00+00:00,,0.0051,,0.0159,,18.0,,
2023-04-10 18:00:00+00:00,,0.0029,,0.0092,,22.0,,
2023-04-10 19:00:00+00:00,,0.0028,,0.0091,,31.0,,
2023-04-10 20:00:00+00:00,,0.0023,,0.0074,,32.0,,
2023-04-10 21:00:00+00:00,,0.0013,,0.0043,,32.0,,
2023-04-10 22:00:00+00:00,,0.0012,,0.0034,,19.0,,
2023-04-10 23:00:00+00:00,,0.0011,,0.0034,,24.0,,
2023-04-11 00:00:00+00:00,,0.001,,0.0033,,19.0,,
2023-04-11 01:00:00+00:00,,0.0011,,0.0042,,24.0,,
2023-04-11 02:00:00+00:00,,0.0009,,0.0041,,24.0,,
2023-04-11 03:00:00+00:00,,0.0009,,0.0037,,15.0,,
2023-04-11 04:00:00+00:00,,0.0008,,0.004,,18.0,,
2023-04-11 05:00:00+00:00,,0.0007,,0.0038,,15.0,,
2023-04-11 06:00:00+00:00,,0.0008,,0.0029,,9.0,,
2023-04-11 07:00:00+00:00,,0.0012,,0.0121,,21.0,,
2023-04-11 08:00:00+00:00,,0.001,,0.0133,,11.0,,
2023-04-11 09:00:00+00:00,,0.001,,0.0111,,22.0,,
2023-04-11 10:00:00+00:00,,0.0008,,0.0086,,15.0,,
2023-04-11 11:00:00+00:00,,0.001,,0.0095,,21.0,,
2023-04-11 12:00:00+00:00,,0.0013,,0.0124,,27.0,,
2023-04-11 13:00:00+00:00,,0.0039,,0.023,,31.0,,
2023-04-11 14:00:00+00:00,,0.0081,,0.0316,,36.0,,
2023-04-11 15:00:00+00:00,,0.0081,,0.0255,,36.0,,
2023-04-11 16:00:00+00:00,,0.0045,,0.0138,,39.0,,
2023-04-11 17:00:00+00:00,,0.0039,,0.0114,,37.0,,
2023-04-11 18:00:00+00:00,,0.0021,,0.0063,,36.0,,
2023-04-11 19:00:00+00:00,,0.0014,,0.004,,35.0,,
2023-04-11 20:00:00+00:00,,0.0011,,0.0032,,24.0,,
2023-04-11 21:00:00+00:00,,0.0012,,0.0033,,32.0,,
2023-04-11 22:00:00+00:00,,0.0011,,0.0032,,35.0,,
2023-04-11 23:00:00+00:00,,0.0011,,0.003,,30.0,,
2023-04-12 00:00:00+00:00,,0.0011,,0.0033,,38.0,,
2023-04-12 01:00:00+00:00,,0.0009,,0.0036,,33.0,,
2023-04-12 02:00:00+00:00,,0.0007,,0.0051,,27.0,,
2023-04-12 03:00:00+00:00,,0.0007,,0.009,,30.0,,
2023-04-12 04:00:00+00:00,,0.0007,,0.0102,,48.0,,
2023-04-12 05:00:00+00:00,,0.0007,,0.0062,,43.0,,
2023-04-12 06:00:00+00:00,,0.0007,,0.0025,,,,
2023-04-12 07:00:00+00:00,,0.0006,,0.0021,,28.0,,
2023-04-12 08:00:00+00:00,,0.0006,,0.0021,,20.0,,
2023-04-12 09:00:00+00:00,,0.0006,,0.0022,,16.0,,
2023-04-12 10:00:00+00:00,,0.0006,,0.003,,15.0,,
2023-04-12 11:00:00+00:00,,0.0006,,0.0031,,9.0,,
2023-04-12 12:00:00+00:00,,0.0006,,0.0023,,18.0,,
2023-04-12 13:00:00+00:00,,,,,,9.0,,
2023-04-12 14:00:00+00:00,,0.001,,0.0095,,27.0,,
2023-04-12 15:00:00+00:00,,0.0022,,0.0128,,35.0,,
2023-04-12 16:00:00+00:00,,0.0023,,0.0115,,27.0,,
2023-04-12 17:00:00+00:00,,0.0014,,0.0054,,26.0,,
2023-04-12 18:00:00+00:00,,0.001,,0.0034,,33.0,,
2023-04-12 19:00:00+00:00,,0.0012,,0.0038,,41.0,,
2023-04-12 20:00:00+00:00,,0.0012,,0.0033,,,,
2023-04-12 21:00:00+00:00,,0.0011,,0.0034,,,,
2023-04-12 23:00:00+00:00,,0.001,,0.0032,,,,
2023-04-13 00:00:00+00:00,,0.0011,,0.0031,,,,
2023-04-13 01:00:00+00:00,,0.0008,,0.0026,,,,
2023-04-13 02:00:00+00:00,,0.001,,0.0038,,,,
2023-04-13 03:00:00+00:00,,0.0008,,0.0043,,,,
2023-04-13 04:00:00+00:00,,0.0008,,0.0027,,101.0,,
2023-04-13 05:00:00+00:00,,0.0007,,0.0023,,50.0,,
2023-04-13 06:00:00+00:00,,0.0006,,0.0032,,61.0,,
2023-04-13 07:00:00+00:00,,0.0008,,0.0057,,30.0,,
2023-04-13 08:00:00+00:00,,0.0007,,0.0065,,27.0,,
2023-04-13 09:00:00+00:00,,0.0006,,0.003,,13.0,,
2023-04-13 10:00:00+00:00,,0.0006,,0.0047,,18.0,,
2023-04-13 11:00:00+00:00,,0.0006,,0.0035,,14.0,,
2023-04-13 12:00:00+00:00,,0.0006,,0.0032,,16.0,,
2023-04-13 13:00:00+00:00,,0.0006,,0.0029,,15.0,,
2023-04-13 14:00:00+00:00,,0.0008,,0.0041,,20.0,,
2023-04-13 15:00:00+00:00,,0.001,,0.0079,,1.0,,
2023-04-13 16:00:00+00:00,,0.0018,,0.0109,,5.0,,
2023-04-13 17:00:00+00:00,,0.0028,,0.0141,,2.0,,
2023-04-13 18:00:00+00:00,,0.0015,,0.0066,,6.0,,
2023-04-13 19:00:00+00:00,,0.002,,0.0076,,2.0,,
2023-04-13 20:00:00+00:00,,0.0015,,0.0051,,8.0,,
2023-04-13 21:00:00+00:00,,0.0017,,0.0059,,12.0,,
2023-04-13 22:00:00+00:00,,0.0013,,0.005,,20.0,,
2023-04-13 23:00:00+00:00,,0.0015,,0.0052,,3.0,,
2023-04-14 00:00:00+00:00,,0.0012,,0.0039,,13.0,,
2023-04-14 01:00:00+00:00,,0.0011,,0.0036,,5.0,,
2023-04-14 02:00:00+00:00,,0.0008,,0.0037,,9.0,,
2023-04-14 03:00:00+00:00,,0.0007,,0.006,,6.0,,
2023-04-14 04:00:00+00:00,,0.0011,,0.0115,,20.0,,
2023-04-14 05:00:00+00:00,,0.0009,,0.0058,,2.0,,
2023-04-14 06:00:00+00:00,,0.0008,,0.0038,,4.0,,
2023-04-14 07:00:00+00:00,,0.001,,0.0078,,10.0,,
2023-04-14 08:00:00+00:00,,0.0013,,0.0209,,14.0,,
2023-04-14 09:00:00+00:00,,0.0018,,0.0206,,9.0,,
2023-04-14 10:00:00+00:00,,0.0011,,0.0107,,9.0,,
2023-04-14 11:00:00+00:00,,0.001,,0.0083,,11.0,,
2023-04-14 12:00:00+00:00,,0.0011,,0.0095,,17.0,,
2023-04-14 13:00:00+00:00,,0.0025,,0.0199,,20.0,,
2023-04-14 14:00:00+00:00,,0.0058,,0.0291,,14.0,,
2023-04-14 15:00:00+00:00,,0.0048,,0.0165,,22.0,,
2023-04-14 16:00:00+00:00,,0.004,,0.0125,,16.0,,
2023-04-14 17:00:00+00:00,,0.0028,,0.0081,,26.0,,
2023-04-14 18:00:00+00:00,,0.0023,,0.0071,,20.0,,
2023-04-14 19:00:00+00:00,,0.0019,,0.0054,,12.0,,
2023-04-14 20:00:00+00:00,,0.0015,,0.0041,,12.0,,
2023-04-14 21:00:00+00:00,,0.0011,,0.0029,,13.0,,
2023-04-14 22:00:00+00:00,,0.0011,,0.0027,,5.0,,
2023-04-14 23:00:00+00:00,,0.0011,,0.0028,,7.0,,
2023-04-15 00:00:00+00:00,,0.001,,0.0023,,2.0,,
2023-04-15 01:00:00+00:00,,0.0009,,0.0023,,9.0,,
2023-04-15 02:00:00+00:00,,0.0008,,0.0029,,14.0,,
2023-04-15 03:00:00+00:00,,0.0009,,0.0059,,4.0,,
2023-04-15 04:00:00+00:00,,0.0009,,0.0064,,12.0,,
2023-04-15 05:00:00+00:00,,0.001,,0.007,,7.0,,
2023-04-15 06:00:00+00:00,,0.0009,,0.0061,,12.0,,
2023-04-15 07:00:00+00:00,,0.0008,,0.0046,,4.0,,
2023-04-15 08:00:00+00:00,,0.0007,,0.0032,,5.0,,
2023-04-15 09:00:00+00:00,,0.0009,,0.0078,,11.0,,
2023-04-15 10:00:00+00:00,,0.0008,,0.0085,,7.0,,
2023-04-15 11:00:00+00:00,,0.001,,0.0113,,8.0,,
2023-04-15 12:00:00+00:00,,,,,,30.0,,
2023-04-15 13:00:00+00:00,,0.0026,,0.021,,12.0,,
2023-04-15 14:00:00+00:00,,0.0125,,0.0395,,28.0,,
2023-04-15 15:00:00+00:00,,0.0083,,0.0233,,22.0,,
2023-04-15 16:00:00+00:00,,0.0062,,0.0165,,5.0,,
2023-04-15 17:00:00+00:00,,0.0022,,0.0057,,7.0,,
2023-04-15 18:00:00+00:00,,0.0015,,0.0038,,12.0,,
2023-04-15 19:00:00+00:00,,0.0013,,0.0034,,7.0,,
2023-04-15 20:00:00+00:00,,0.0014,,0.0037,,8.0,,
2023-04-15 21:00:00+00:00,,0.0016,,0.0048,,13.0,,
2023-04-15 22:00:00+00:00,,0.0016,,0.0052,,13.0,,
2023-04-15 23:00:00+00:00,,0.0015,,0.0053,,18.0,,
2023-04-16 00:00:00+00:00,,0.0012,,0.0047,,19.0,,
2023-04-16 01:00:00+00:00,,0.001,,0.0037,,20.0,,
2023-04-16 02:00:00+00:00,,0.0008,,0.0042,,25.0,,
2023-04-16 03:00:00+00:00,,0.0008,,0.0103,,23.0,,
2023-04-16 04:00:00+00:00,,0.0011,,0.0061,,18.0,,
2023-04-16 05:00:00+00:00,,0.0009,,0.0047,,15.0,,
2023-04-16 06:00:00+00:00,,0.0008,,0.006,,20.0,,
2023-04-16 07:00:00+00:00,,0.0008,,0.0049,,14.0,,
2023-04-16 08:00:00+00:00,,0.0012,,0.0061,,13.0,,
2023-04-16 09:00:00+00:00,,0.0008,,0.0031,,21.0,,
2023-04-16 10:00:00+00:00,,0.0009,,0.0115,,15.0,,
2023-04-16 11:00:00+00:00,,0.001,,0.0151,,24.0,,
2023-04-16 12:00:00+00:00,,,,,,28.0,,
2023-04-16 13:00:00+00:00,,0.0017,,0.0209,,24.0,,
